"TimeGenerated","LossHealthState","Loss"
"8/23/2019 6:18:35 PM","Healthy","100"
"8/23/2019 6:18:35 PM","Unhealthy","100"
"8/23/2019 6:15:35 PM","Healthy","100"
"8/23/2019 6:15:35 PM","Unhealthy","100"
"8/23/2019 6:12:35 PM","Healthy","100"
"8/23/2019 6:12:35 PM","Unhealthy","100"
"8/23/2019 6:09:35 PM","Healthy","100"
"8/23/2019 6:09:35 PM","Unhealthy","100"
"8/23/2019 6:06:35 PM","Healthy","100"
"8/23/2019 6:06:35 PM","Unhealthy","100"
"8/23/2019 6:03:35 PM","Healthy","100"
"8/23/2019 6:03:35 PM","Unhealthy","100"
"8/23/2019 6:00:35 PM","Healthy","100"
"8/23/2019 6:00:35 PM","Unhealthy","100"
"8/23/2019 5:57:35 PM","Healthy","100"
"8/23/2019 5:57:35 PM","Unhealthy","100"
"8/23/2019 5:54:35 PM","Healthy","100"
"8/23/2019 5:54:35 PM","Unhealthy","100"
"8/23/2019 5:51:35 PM","Healthy","100"
"8/23/2019 5:51:35 PM","Unhealthy","100"
"8/23/2019 5:48:35 PM","Healthy","100"
"8/23/2019 5:48:35 PM","Unhealthy","100"
"8/23/2019 5:45:35 PM","Healthy","100"
"8/23/2019 5:45:35 PM","Unhealthy","100"
"8/23/2019 5:42:35 PM","Healthy","100"
"8/23/2019 5:42:35 PM","Unhealthy","100"
"8/23/2019 5:39:35 PM","Healthy","100"
"8/23/2019 5:39:35 PM","Unhealthy","100"
"8/23/2019 5:36:35 PM","Healthy","100"
"8/23/2019 5:36:35 PM","Unhealthy","100"
"8/23/2019 5:33:35 PM","Healthy","100"
"8/23/2019 5:33:35 PM","Unhealthy","100"
"8/23/2019 5:30:35 PM","Healthy","100"
"8/23/2019 5:30:35 PM","Unhealthy","100"
"8/23/2019 5:27:35 PM","Healthy","100"
"8/23/2019 5:27:35 PM","Unhealthy","100"
"8/23/2019 5:24:35 PM","Healthy","100"
"8/23/2019 5:24:35 PM","Unhealthy","100"
"8/23/2019 5:21:35 PM","Healthy","100"
"8/23/2019 5:21:35 PM","Unhealthy","100"
"8/23/2019 5:18:35 PM","Healthy","100"
"8/23/2019 5:18:35 PM","Unhealthy","100"
"8/23/2019 5:15:35 PM","Healthy","100"
"8/23/2019 5:15:35 PM","Unhealthy","100"
"8/23/2019 5:12:35 PM","Healthy","100"
"8/23/2019 5:12:35 PM","Unhealthy","100"
"8/23/2019 5:09:35 PM","Healthy","100"
"8/23/2019 5:09:35 PM","Unhealthy","100"
"8/23/2019 5:06:35 PM","Healthy","100"
"8/23/2019 5:06:35 PM","Unhealthy","100"
"8/23/2019 5:03:35 PM","Healthy","100"
"8/23/2019 5:03:35 PM","Unhealthy","100"
"8/23/2019 5:00:35 PM","Healthy","100"
"8/23/2019 5:00:35 PM","Unhealthy","100"
"8/23/2019 4:57:35 PM","Healthy","100"
"8/23/2019 4:57:35 PM","Unhealthy","100"
"8/23/2019 4:54:35 PM","Healthy","100"
"8/23/2019 4:54:35 PM","Unhealthy","100"
"8/23/2019 4:51:35 PM","Healthy","100"
"8/23/2019 4:51:35 PM","Unhealthy","100"
"8/23/2019 4:48:35 PM","Healthy","100"
"8/23/2019 4:48:35 PM","Unhealthy","100"
"8/23/2019 4:45:35 PM","Healthy","100"
"8/23/2019 4:45:35 PM","Unhealthy","100"
"8/23/2019 4:42:35 PM","Healthy","100"
"8/23/2019 4:42:35 PM","Unhealthy","100"
"8/23/2019 4:39:35 PM","Healthy","100"
"8/23/2019 4:39:35 PM","Unhealthy","100"
"8/23/2019 4:36:35 PM","Healthy","100"
"8/23/2019 4:36:35 PM","Unhealthy","100"
"8/23/2019 4:33:35 PM","Healthy","100"
"8/23/2019 4:33:35 PM","Unhealthy","100"
"8/23/2019 4:30:35 PM","Healthy","100"
"8/23/2019 4:30:35 PM","Unhealthy","100"
"8/23/2019 4:27:35 PM","Healthy","100"
"8/23/2019 4:27:35 PM","Unhealthy","100"
"8/23/2019 4:24:35 PM","Healthy","100"
"8/23/2019 4:24:35 PM","Unhealthy","100"
"8/23/2019 4:21:35 PM","Healthy","100"
"8/23/2019 4:21:35 PM","Unhealthy","100"
"8/23/2019 4:18:35 PM","Healthy","100"
"8/23/2019 4:18:35 PM","Unhealthy","100"
"8/23/2019 4:15:35 PM","Healthy","100"
"8/23/2019 4:15:35 PM","Unhealthy","100"
"8/23/2019 4:12:35 PM","Healthy","100"
"8/23/2019 4:12:35 PM","Unhealthy","100"
"8/23/2019 4:09:35 PM","Healthy","100"
"8/23/2019 4:09:35 PM","Unhealthy","100"
"8/23/2019 4:06:35 PM","Healthy","100"
"8/23/2019 4:06:35 PM","Unhealthy","100"
"8/23/2019 4:03:35 PM","Healthy","100"
"8/23/2019 4:03:35 PM","Unhealthy","100"
"8/23/2019 4:00:35 PM","Healthy","100"
"8/23/2019 4:00:35 PM","Unhealthy","100"
"8/23/2019 3:57:35 PM","Healthy","100"
"8/23/2019 3:57:35 PM","Unhealthy","100"
"8/23/2019 3:54:35 PM","Healthy","100"
"8/23/2019 3:54:35 PM","Unhealthy","100"
"8/23/2019 3:51:35 PM","Healthy","100"
"8/23/2019 3:51:35 PM","Unhealthy","100"
"8/23/2019 3:48:35 PM","Healthy","100"
"8/23/2019 3:48:35 PM","Unhealthy","100"
"8/23/2019 3:45:35 PM","Healthy","100"
"8/23/2019 3:45:35 PM","Unhealthy","100"
"8/23/2019 3:42:35 PM","Healthy","100"
"8/23/2019 3:42:35 PM","Unhealthy","100"
"8/23/2019 3:39:35 PM","Healthy","100"
"8/23/2019 3:39:35 PM","Unhealthy","100"
"8/23/2019 3:36:35 PM","Healthy","100"
"8/23/2019 3:36:35 PM","Unhealthy","100"
"8/23/2019 3:33:35 PM","Healthy","100"
"8/23/2019 3:33:35 PM","Unhealthy","100"
"8/23/2019 3:30:35 PM","Healthy","100"
"8/23/2019 3:30:35 PM","Unhealthy","100"
"8/23/2019 3:27:35 PM","Healthy","100"
"8/23/2019 3:27:35 PM","Unhealthy","100"
"8/23/2019 3:24:35 PM","Healthy","100"
"8/23/2019 3:24:35 PM","Unhealthy","100"
"8/23/2019 3:21:35 PM","Healthy","100"
"8/23/2019 3:21:35 PM","Unhealthy","100"
"8/23/2019 3:18:35 PM","Healthy","100"
"8/23/2019 3:18:35 PM","Unhealthy","100"
"8/23/2019 3:15:35 PM","Healthy","100"
"8/23/2019 3:15:35 PM","Unhealthy","100"
"8/23/2019 3:12:35 PM","Healthy","100"
"8/23/2019 3:12:35 PM","Unhealthy","100"
"8/23/2019 3:09:35 PM","Healthy","100"
"8/23/2019 3:09:35 PM","Unhealthy","100"
"8/23/2019 3:06:35 PM","Healthy","100"
"8/23/2019 3:06:35 PM","Unhealthy","100"
"8/23/2019 3:03:35 PM","Healthy","100"
"8/23/2019 3:03:35 PM","Unhealthy","100"
"8/23/2019 3:00:35 PM","Healthy","100"
"8/23/2019 3:00:35 PM","Unhealthy","100"
"8/23/2019 2:57:35 PM","Healthy","100"
"8/23/2019 2:57:35 PM","Unhealthy","100"
"8/23/2019 2:54:35 PM","Healthy","100"
"8/23/2019 2:54:35 PM","Unhealthy","100"
"8/23/2019 2:51:35 PM","Healthy","100"
"8/23/2019 2:51:35 PM","Unhealthy","100"
"8/23/2019 2:48:35 PM","Healthy","100"
"8/23/2019 2:48:35 PM","Unhealthy","100"
"8/23/2019 2:45:35 PM","Healthy","100"
"8/23/2019 2:45:35 PM","Unhealthy","100"
"8/23/2019 2:42:35 PM","Healthy","100"
"8/23/2019 2:42:35 PM","Unhealthy","100"
"8/23/2019 2:39:35 PM","Healthy","100"
"8/23/2019 2:39:35 PM","Unhealthy","100"
"8/23/2019 2:36:35 PM","Healthy","100"
"8/23/2019 2:36:35 PM","Unhealthy","100"
"8/23/2019 2:33:35 PM","Healthy","100"
"8/23/2019 2:33:35 PM","Unhealthy","100"
"8/23/2019 2:30:35 PM","Healthy","100"
"8/23/2019 2:30:35 PM","Unhealthy","100"
"8/23/2019 2:27:35 PM","Healthy","100"
"8/23/2019 2:27:35 PM","Unhealthy","100"
"8/23/2019 2:24:35 PM","Healthy","100"
"8/23/2019 2:24:35 PM","Unhealthy","100"
"8/23/2019 2:21:35 PM","Healthy","100"
"8/23/2019 2:21:35 PM","Unhealthy","100"
"8/23/2019 2:18:35 PM","Healthy","100"
"8/23/2019 2:18:35 PM","Unhealthy","100"
"8/23/2019 2:15:35 PM","Healthy","100"
"8/23/2019 2:15:35 PM","Unhealthy","100"
"8/23/2019 2:12:35 PM","Healthy","100"
"8/23/2019 2:12:35 PM","Unhealthy","100"
"8/23/2019 2:09:35 PM","Healthy","100"
"8/23/2019 2:09:35 PM","Unhealthy","100"
"8/23/2019 2:06:35 PM","Healthy","100"
"8/23/2019 2:06:35 PM","Unhealthy","100"
"8/23/2019 2:03:35 PM","Healthy","100"
"8/23/2019 2:03:35 PM","Unhealthy","100"
"8/23/2019 2:00:35 PM","Healthy","100"
"8/23/2019 2:00:35 PM","Unhealthy","100"
"8/23/2019 1:57:35 PM","Healthy","100"
"8/23/2019 1:57:35 PM","Unhealthy","100"
"8/23/2019 1:54:35 PM","Healthy","100"
"8/23/2019 1:54:35 PM","Unhealthy","100"
"8/23/2019 1:51:35 PM","Healthy","100"
"8/23/2019 1:51:35 PM","Unhealthy","100"
"8/23/2019 1:48:35 PM","Healthy","100"
"8/23/2019 1:48:35 PM","Unhealthy","100"
"8/23/2019 1:45:35 PM","Healthy","100"
"8/23/2019 1:45:35 PM","Unhealthy","100"
"8/23/2019 1:42:35 PM","Healthy","100"
"8/23/2019 1:42:35 PM","Unhealthy","100"
"8/23/2019 1:39:35 PM","Healthy","100"
"8/23/2019 1:39:35 PM","Unhealthy","100"
"8/23/2019 1:36:35 PM","Healthy","100"
"8/23/2019 1:36:35 PM","Unhealthy","100"
"8/23/2019 1:33:35 PM","Healthy","100"
"8/23/2019 1:33:35 PM","Unhealthy","100"
"8/23/2019 1:30:35 PM","Healthy","100"
"8/23/2019 1:30:35 PM","Unhealthy","100"
"8/23/2019 1:27:35 PM","Healthy","100"
"8/23/2019 1:27:35 PM","Unhealthy","100"
"8/23/2019 1:24:35 PM","Healthy","100"
"8/23/2019 1:24:35 PM","Unhealthy","100"
"8/23/2019 1:21:35 PM","Healthy","100"
"8/23/2019 1:21:35 PM","Unhealthy","100"
"8/23/2019 1:18:35 PM","Healthy","100"
"8/23/2019 1:18:35 PM","Unhealthy","100"
"8/23/2019 1:15:35 PM","Healthy","100"
"8/23/2019 1:15:35 PM","Unhealthy","100"
"8/23/2019 1:12:35 PM","Healthy","100"
"8/23/2019 1:12:35 PM","Unhealthy","100"
"8/23/2019 1:09:35 PM","Healthy","100"
"8/23/2019 1:09:35 PM","Unhealthy","100"
"8/23/2019 1:06:35 PM","Healthy","100"
"8/23/2019 1:06:35 PM","Unhealthy","100"
"8/23/2019 1:03:35 PM","Healthy","100"
"8/23/2019 1:03:35 PM","Unhealthy","100"
"8/23/2019 1:00:35 PM","Healthy","100"
"8/23/2019 1:00:35 PM","Unhealthy","100"
"8/23/2019 12:57:35 PM","Healthy","100"
"8/23/2019 12:57:35 PM","Unhealthy","100"
"8/23/2019 12:54:35 PM","Healthy","100"
"8/23/2019 12:54:35 PM","Unhealthy","100"
"8/23/2019 12:51:35 PM","Healthy","100"
"8/23/2019 12:51:35 PM","Unhealthy","100"
"8/23/2019 12:48:35 PM","Healthy","100"
"8/23/2019 12:48:35 PM","Unhealthy","100"
"8/23/2019 12:45:35 PM","Healthy","100"
"8/23/2019 12:45:35 PM","Unhealthy","100"
"8/23/2019 12:42:35 PM","Healthy","100"
"8/23/2019 12:42:35 PM","Unhealthy","100"
"8/23/2019 12:39:35 PM","Healthy","100"
"8/23/2019 12:39:35 PM","Unhealthy","100"
"8/23/2019 12:36:35 PM","Healthy","100"
"8/23/2019 12:36:35 PM","Unhealthy","100"
"8/23/2019 12:33:35 PM","Healthy","100"
"8/23/2019 12:33:35 PM","Unhealthy","100"
"8/23/2019 12:30:35 PM","Healthy","100"
"8/23/2019 12:30:35 PM","Unhealthy","100"
"8/23/2019 12:27:35 PM","Healthy","100"
"8/23/2019 12:27:35 PM","Unhealthy","100"
"8/23/2019 12:24:35 PM","Healthy","100"
"8/23/2019 12:24:35 PM","Unhealthy","100"
"8/23/2019 12:21:35 PM","Healthy","100"
"8/23/2019 12:21:35 PM","Unhealthy","100"
"8/23/2019 12:18:35 PM","Healthy","100"
"8/23/2019 12:18:35 PM","Unhealthy","100"
"8/23/2019 12:15:35 PM","Healthy","100"
"8/23/2019 12:15:35 PM","Unhealthy","100"
"8/23/2019 12:12:35 PM","Healthy","100"
"8/23/2019 12:12:35 PM","Unhealthy","100"
"8/23/2019 12:09:35 PM","Healthy","100"
"8/23/2019 12:09:35 PM","Unhealthy","100"
"8/23/2019 12:06:35 PM","Healthy","100"
"8/23/2019 12:06:35 PM","Unhealthy","100"
"8/23/2019 12:03:35 PM","Healthy","100"
"8/23/2019 12:03:35 PM","Unhealthy","100"
"8/23/2019 12:00:35 PM","Healthy","100"
"8/23/2019 12:00:35 PM","Unhealthy","100"
"8/23/2019 11:57:35 AM","Healthy","100"
"8/23/2019 11:57:35 AM","Unhealthy","100"
"8/23/2019 11:54:35 AM","Healthy","100"
"8/23/2019 11:54:35 AM","Unhealthy","100"
"8/23/2019 11:51:35 AM","Healthy","100"
"8/23/2019 11:51:35 AM","Unhealthy","100"
"8/23/2019 11:48:35 AM","Healthy","100"
"8/23/2019 11:48:35 AM","Unhealthy","100"
"8/23/2019 11:45:35 AM","Healthy","100"
"8/23/2019 11:45:35 AM","Unhealthy","100"
"8/23/2019 11:42:35 AM","Healthy","100"
"8/23/2019 11:42:35 AM","Unhealthy","100"
"8/23/2019 11:39:35 AM","Healthy","100"
"8/23/2019 11:39:35 AM","Unhealthy","100"
"8/23/2019 11:36:35 AM","Healthy","100"
"8/23/2019 11:36:35 AM","Unhealthy","100"
"8/23/2019 11:33:35 AM","Healthy","100"
"8/23/2019 11:33:35 AM","Unhealthy","100"
"8/23/2019 11:30:35 AM","Healthy","100"
"8/23/2019 11:30:35 AM","Unhealthy","100"
"8/23/2019 11:27:35 AM","Healthy","100"
"8/23/2019 11:27:35 AM","Unhealthy","100"
"8/23/2019 11:24:35 AM","Healthy","100"
"8/23/2019 11:24:35 AM","Unhealthy","100"
"8/23/2019 11:21:35 AM","Healthy","100"
"8/23/2019 11:21:35 AM","Unhealthy","100"
"8/23/2019 11:18:35 AM","Healthy","100"
"8/23/2019 11:18:35 AM","Unhealthy","100"
"8/23/2019 11:15:35 AM","Healthy","100"
"8/23/2019 11:15:35 AM","Unhealthy","100"
"8/23/2019 11:12:35 AM","Healthy","100"
"8/23/2019 11:12:35 AM","Unhealthy","100"
"8/23/2019 11:09:35 AM","Healthy","100"
"8/23/2019 11:09:35 AM","Unhealthy","100"
"8/23/2019 11:06:35 AM","Healthy","100"
"8/23/2019 11:06:35 AM","Unhealthy","100"
"8/23/2019 11:03:35 AM","Healthy","100"
"8/23/2019 11:03:35 AM","Unhealthy","100"
"8/23/2019 11:00:35 AM","Healthy","100"
"8/23/2019 11:00:35 AM","Unhealthy","100"
"8/23/2019 10:57:35 AM","Healthy","100"
"8/23/2019 10:57:35 AM","Unhealthy","100"
"8/23/2019 10:54:35 AM","Healthy","100"
"8/23/2019 10:54:35 AM","Unhealthy","100"
"8/23/2019 10:51:35 AM","Healthy","100"
"8/23/2019 10:51:35 AM","Unhealthy","100"
"8/23/2019 10:48:35 AM","Healthy","100"
"8/23/2019 10:48:35 AM","Unhealthy","100"
"8/23/2019 10:45:35 AM","Healthy","100"
"8/23/2019 10:45:35 AM","Unhealthy","100"
"8/23/2019 10:42:35 AM","Healthy","100"
"8/23/2019 10:42:35 AM","Unhealthy","100"
"8/23/2019 10:39:35 AM","Healthy","100"
"8/23/2019 10:39:35 AM","Unhealthy","100"
"8/23/2019 10:36:35 AM","Healthy","100"
"8/23/2019 10:36:35 AM","Unhealthy","100"
"8/23/2019 10:33:35 AM","Healthy","100"
"8/23/2019 10:33:35 AM","Unhealthy","100"
"8/23/2019 10:30:35 AM","Healthy","100"
"8/23/2019 10:30:35 AM","Unhealthy","100"
"8/23/2019 10:27:35 AM","Healthy","100"
"8/23/2019 10:27:35 AM","Unhealthy","100"
"8/23/2019 10:24:35 AM","Healthy","100"
"8/23/2019 10:24:35 AM","Unhealthy","100"
"8/23/2019 10:21:35 AM","Healthy","100"
"8/23/2019 10:21:35 AM","Unhealthy","100"
"8/23/2019 10:18:35 AM","Healthy","100"
"8/23/2019 10:18:35 AM","Unhealthy","100"
"8/23/2019 10:15:35 AM","Healthy","100"
"8/23/2019 10:15:35 AM","Unhealthy","100"
"8/23/2019 10:12:35 AM","Healthy","100"
"8/23/2019 10:12:35 AM","Unhealthy","100"
"8/23/2019 10:09:35 AM","Healthy","100"
"8/23/2019 10:09:35 AM","Unhealthy","100"
"8/23/2019 10:06:35 AM","Healthy","100"
"8/23/2019 10:06:35 AM","Unhealthy","100"
"8/23/2019 10:03:35 AM","Healthy","100"
"8/23/2019 10:03:35 AM","Unhealthy","100"
"8/23/2019 10:00:35 AM","Healthy","100"
"8/23/2019 10:00:35 AM","Unhealthy","100"
"8/23/2019 9:57:35 AM","Healthy","100"
"8/23/2019 9:57:35 AM","Unhealthy","100"
"8/23/2019 9:54:35 AM","Healthy","100"
"8/23/2019 9:54:35 AM","Unhealthy","100"
"8/23/2019 9:51:35 AM","Healthy","100"
"8/23/2019 9:51:35 AM","Unhealthy","100"
"8/23/2019 9:48:35 AM","Healthy","100"
"8/23/2019 9:48:35 AM","Unhealthy","100"
"8/23/2019 9:45:35 AM","Healthy","100"
"8/23/2019 9:45:35 AM","Unhealthy","100"
"8/23/2019 9:42:35 AM","Healthy","100"
"8/23/2019 9:42:35 AM","Unhealthy","100"
"8/23/2019 9:39:35 AM","Healthy","100"
"8/23/2019 9:39:35 AM","Unhealthy","100"
"8/23/2019 9:36:35 AM","Healthy","100"
"8/23/2019 9:36:35 AM","Unhealthy","100"
"8/23/2019 9:33:35 AM","Healthy","100"
"8/23/2019 9:33:35 AM","Unhealthy","100"
"8/23/2019 9:30:35 AM","Healthy","100"
"8/23/2019 9:30:35 AM","Unhealthy","100"
"8/23/2019 9:27:35 AM","Healthy","100"
"8/23/2019 9:27:35 AM","Unhealthy","100"
"8/23/2019 9:24:35 AM","Healthy","100"
"8/23/2019 9:24:35 AM","Unhealthy","100"
"8/23/2019 9:21:35 AM","Healthy","100"
"8/23/2019 9:21:35 AM","Unhealthy","100"
"8/23/2019 9:18:35 AM","Healthy","100"
"8/23/2019 9:18:35 AM","Unhealthy","100"
"8/23/2019 9:15:35 AM","Healthy","100"
"8/23/2019 9:15:35 AM","Unhealthy","100"
"8/23/2019 9:12:35 AM","Healthy","100"
"8/23/2019 9:12:35 AM","Unhealthy","100"
"8/23/2019 9:09:35 AM","Healthy","100"
"8/23/2019 9:09:35 AM","Unhealthy","100"
"8/23/2019 9:06:35 AM","Healthy","100"
"8/23/2019 9:06:35 AM","Unhealthy","100"
"8/23/2019 9:03:35 AM","Healthy","100"
"8/23/2019 9:03:35 AM","Unhealthy","100"
"8/23/2019 9:00:35 AM","Healthy","100"
"8/23/2019 9:00:35 AM","Unhealthy","100"
"8/23/2019 8:57:35 AM","Healthy","100"
"8/23/2019 8:57:35 AM","Unhealthy","100"
"8/23/2019 8:54:35 AM","Healthy","100"
"8/23/2019 8:54:35 AM","Unhealthy","100"
"8/23/2019 8:51:35 AM","Healthy","100"
"8/23/2019 8:51:35 AM","Unhealthy","100"
"8/23/2019 8:48:35 AM","Healthy","100"
"8/23/2019 8:48:35 AM","Unhealthy","100"
"8/23/2019 8:45:35 AM","Healthy","100"
"8/23/2019 8:45:35 AM","Unhealthy","100"
"8/23/2019 8:42:35 AM","Healthy","100"
"8/23/2019 8:42:35 AM","Unhealthy","100"
"8/23/2019 8:39:35 AM","Healthy","100"
"8/23/2019 8:39:35 AM","Unhealthy","100"
"8/23/2019 8:36:35 AM","Healthy","100"
"8/23/2019 8:36:35 AM","Unhealthy","100"
"8/23/2019 8:33:35 AM","Healthy","100"
"8/23/2019 8:33:35 AM","Unhealthy","100"
"8/23/2019 8:30:35 AM","Healthy","100"
"8/23/2019 8:30:35 AM","Unhealthy","100"
"8/23/2019 8:27:35 AM","Healthy","100"
"8/23/2019 8:27:35 AM","Unhealthy","100"
"8/23/2019 8:24:35 AM","Healthy","100"
"8/23/2019 8:24:35 AM","Unhealthy","100"
"8/23/2019 8:21:35 AM","Healthy","100"
"8/23/2019 8:21:35 AM","Unhealthy","100"
"8/23/2019 8:18:35 AM","Healthy","100"
"8/23/2019 8:18:35 AM","Unhealthy","100"
"8/23/2019 8:15:35 AM","Healthy","100"
"8/23/2019 8:15:35 AM","Unhealthy","100"
"8/23/2019 8:12:35 AM","Healthy","100"
"8/23/2019 8:12:35 AM","Unhealthy","100"
"8/23/2019 8:09:35 AM","Healthy","100"
"8/23/2019 8:09:35 AM","Unhealthy","100"
"8/23/2019 8:06:35 AM","Healthy","100"
"8/23/2019 8:06:35 AM","Unhealthy","100"
"8/23/2019 8:03:35 AM","Healthy","100"
"8/23/2019 8:03:35 AM","Unhealthy","100"
"8/23/2019 8:00:35 AM","Healthy","100"
"8/23/2019 8:00:35 AM","Unhealthy","100"
"8/23/2019 7:57:35 AM","Healthy","100"
"8/23/2019 7:57:35 AM","Unhealthy","100"
"8/23/2019 7:54:35 AM","Healthy","100"
"8/23/2019 7:54:35 AM","Unhealthy","100"
"8/23/2019 7:51:35 AM","Healthy","100"
"8/23/2019 7:51:35 AM","Unhealthy","100"
"8/23/2019 7:48:35 AM","Healthy","100"
"8/23/2019 7:48:35 AM","Unhealthy","100"
"8/23/2019 7:45:35 AM","Healthy","100"
"8/23/2019 7:45:35 AM","Unhealthy","100"
"8/23/2019 7:42:35 AM","Healthy","100"
"8/23/2019 7:42:35 AM","Unhealthy","100"
"8/23/2019 7:39:35 AM","Healthy","100"
"8/23/2019 7:39:35 AM","Unhealthy","100"
"8/23/2019 7:36:35 AM","Healthy","100"
"8/23/2019 7:36:35 AM","Unhealthy","100"
"8/23/2019 7:33:35 AM","Healthy","100"
"8/23/2019 7:33:35 AM","Unhealthy","100"
"8/23/2019 7:30:35 AM","Healthy","100"
"8/23/2019 7:30:35 AM","Unhealthy","100"
"8/23/2019 7:27:35 AM","Healthy","100"
"8/23/2019 7:27:35 AM","Unhealthy","100"
"8/23/2019 7:24:35 AM","Healthy","100"
"8/23/2019 7:24:35 AM","Unhealthy","100"
"8/23/2019 7:21:35 AM","Healthy","100"
"8/23/2019 7:21:35 AM","Unhealthy","100"
"8/23/2019 7:18:35 AM","Healthy","100"
"8/23/2019 7:18:35 AM","Unhealthy","100"
"8/23/2019 7:15:35 AM","Healthy","100"
"8/23/2019 7:15:35 AM","Unhealthy","100"
"8/23/2019 7:12:35 AM","Healthy","100"
"8/23/2019 7:12:35 AM","Unhealthy","100"
"8/23/2019 7:09:35 AM","Healthy","100"
"8/23/2019 7:09:35 AM","Unhealthy","100"
"8/23/2019 7:06:35 AM","Healthy","100"
"8/23/2019 7:06:35 AM","Unhealthy","100"
"8/23/2019 7:03:35 AM","Healthy","100"
"8/23/2019 7:03:35 AM","Unhealthy","100"
"8/23/2019 7:00:35 AM","Healthy","100"
"8/23/2019 7:00:35 AM","Unhealthy","100"
"8/23/2019 6:57:35 AM","Healthy","100"
"8/23/2019 6:57:35 AM","Unhealthy","100"
"8/23/2019 6:54:35 AM","Healthy","100"
"8/23/2019 6:54:35 AM","Unhealthy","100"
"8/23/2019 6:51:35 AM","Healthy","100"
"8/23/2019 6:51:35 AM","Unhealthy","100"
"8/23/2019 6:48:35 AM","Healthy","100"
"8/23/2019 6:48:35 AM","Unhealthy","100"
"8/23/2019 6:45:35 AM","Healthy","100"
"8/23/2019 6:45:35 AM","Unhealthy","100"
"8/23/2019 6:42:35 AM","Healthy","100"
"8/23/2019 6:42:35 AM","Unhealthy","100"
"8/23/2019 6:39:35 AM","Healthy","100"
"8/23/2019 6:39:35 AM","Unhealthy","100"
"8/23/2019 6:36:35 AM","Healthy","100"
"8/23/2019 6:36:35 AM","Unhealthy","100"
"8/23/2019 6:33:35 AM","Healthy","100"
"8/23/2019 6:33:35 AM","Unhealthy","100"
"8/23/2019 6:30:35 AM","Healthy","100"
"8/23/2019 6:30:35 AM","Unhealthy","100"
"8/23/2019 6:27:35 AM","Healthy","100"
"8/23/2019 6:27:35 AM","Unhealthy","100"
"8/23/2019 6:24:35 AM","Healthy","100"
"8/23/2019 6:24:35 AM","Unhealthy","100"
"8/23/2019 6:21:35 AM","Healthy","100"
"8/23/2019 6:21:35 AM","Unhealthy","100"
"8/23/2019 6:18:35 AM","Healthy","100"
"8/23/2019 6:18:35 AM","Unhealthy","100"
"8/23/2019 6:15:35 AM","Healthy","100"
"8/23/2019 6:15:35 AM","Unhealthy","100"
"8/23/2019 6:12:35 AM","Healthy","100"
"8/23/2019 6:12:35 AM","Unhealthy","100"
"8/23/2019 6:09:35 AM","Healthy","100"
"8/23/2019 6:09:35 AM","Unhealthy","100"
"8/23/2019 6:06:35 AM","Healthy","100"
"8/23/2019 6:06:35 AM","Unhealthy","100"
"8/23/2019 6:03:35 AM","Healthy","100"
"8/23/2019 6:03:35 AM","Unhealthy","100"
"8/23/2019 6:00:35 AM","Healthy","100"
"8/23/2019 6:00:35 AM","Unhealthy","100"
"8/23/2019 5:57:35 AM","Healthy","100"
"8/23/2019 5:57:35 AM","Unhealthy","100"
"8/23/2019 5:54:35 AM","Healthy","100"
"8/23/2019 5:54:35 AM","Unhealthy","100"
"8/23/2019 5:51:35 AM","Healthy","100"
"8/23/2019 5:51:35 AM","Unhealthy","100"
"8/23/2019 5:48:35 AM","Healthy","100"
"8/23/2019 5:48:35 AM","Unhealthy","100"
"8/23/2019 5:45:35 AM","Healthy","100"
"8/23/2019 5:45:35 AM","Unhealthy","100"
"8/23/2019 5:42:35 AM","Healthy","100"
"8/23/2019 5:42:35 AM","Unhealthy","100"
"8/23/2019 5:39:35 AM","Healthy","100"
"8/23/2019 5:39:35 AM","Unhealthy","100"
"8/23/2019 5:36:35 AM","Healthy","100"
"8/23/2019 5:36:35 AM","Unhealthy","100"
"8/23/2019 5:33:35 AM","Healthy","100"
"8/23/2019 5:33:35 AM","Unhealthy","100"
"8/23/2019 5:30:35 AM","Healthy","100"
"8/23/2019 5:30:35 AM","Unhealthy","100"
"8/23/2019 5:27:35 AM","Healthy","100"
"8/23/2019 5:27:35 AM","Unhealthy","100"
"8/23/2019 5:24:35 AM","Healthy","100"
"8/23/2019 5:24:35 AM","Unhealthy","100"
"8/23/2019 5:21:35 AM","Healthy","100"
"8/23/2019 5:21:35 AM","Unhealthy","100"
"8/23/2019 5:18:35 AM","Healthy","100"
"8/23/2019 5:18:35 AM","Unhealthy","100"
"8/23/2019 5:15:35 AM","Healthy","100"
"8/23/2019 5:15:35 AM","Unhealthy","100"
"8/23/2019 5:12:35 AM","Healthy","100"
"8/23/2019 5:12:35 AM","Unhealthy","100"
"8/23/2019 5:09:35 AM","Healthy","100"
"8/23/2019 5:09:35 AM","Unhealthy","100"
"8/23/2019 5:06:35 AM","Healthy","100"
"8/23/2019 5:06:35 AM","Unhealthy","100"
"8/23/2019 5:03:35 AM","Healthy","100"
"8/23/2019 5:03:35 AM","Unhealthy","100"
"8/23/2019 5:00:35 AM","Healthy","100"
"8/23/2019 5:00:35 AM","Unhealthy","100"
"8/23/2019 4:57:35 AM","Healthy","100"
"8/23/2019 4:57:35 AM","Unhealthy","100"
"8/23/2019 4:54:35 AM","Healthy","100"
